member,period_end,prior_breadth,breadth,n_added,retained_fraction,displacement_portfolio,displacement,null_displacement_mean,null_displacement_p05,delta_vs_null
Russian Federation,1989,1,2,1,0.5,0.2272727272727273,0.4545454545454546,0.7251903642032499,0.5789473684210527,-0.2706449096577953
SCAR,1989,1,1,0,1.0,0.0,,,,
South Africa,1989,2,4,2,0.5,0.3131818181818182,0.6263636363636363,0.7163896551724139,0.5225705329153605,-0.09002601880877759
Spain,1989,1,4,3,0.25,0.47115384615384615,0.6282051282051282,0.7548850574712642,0.6237842617152961,-0.12667992926613603
Sweden,1989,1,2,1,0.5,0.25,0.5,0.7557625994694961,0.5,-0.2557625994694961
United Kingdom,1989,8,10,2,0.8,0.12363636363636363,0.6181818181818182,0.6215292157295127,0.46060606060606063,-0.0033473975476945306
United States,1989,6,10,4,0.6,0.22557968347442037,0.5639492086860507,0.6059558113468504,0.5308355569868729,-0.0420066026607997
Uruguay,1989,1,2,1,0.5,0.34615384615384615,0.6923076923076923,0.7610212201591512,0.5,-0.0687135278514589
Argentina,1990,6,5,1,0.8,0.09090909090909091,0.4545454545454546,0.6172282737679743,0.44673076923076926,-0.1626828192225197
Australia,1990,8,8,0,1.0,0.0,,,,
Belgium,1990,5,2,0,1.0,0.0,,,,
Brazil,1990,7,6,0,1.0,0.0,,,,
Chile,1990,8,7,0,1.0,0.0,,,,
China,1990,3,2,0,1.0,0.0,,,,
Ecuador,1990,1,1,0,1.0,0.0,,,,
Finland,1990,3,2,0,1.0,0.0,,,,
France,1990,9,7,0,1.0,0.0,,,,
Germany,1990,6,5,0,1.0,0.0,,,,
Greece,1990,1,1,0,1.0,0.0,,,,
India,1990,1,1,0,1.0,0.0,,,,
Italy,1990,1,1,0,1.0,0.0,,,,
Korea (ROK),1990,1,1,0,1.0,0.0,,,,
Netherlands,1990,2,1,0,1.0,0.0,,,,
New Zealand,1990,5,5,0,1.0,0.0,,,,
Norway,1990,4,4,1,0.75,0.1346153846153846,0.5384615384615384,0.6068587520465016,0.46153846153846156,-0.0683972135849632
Peru,1990,2,2,0,1.0,0.0,,,,
Poland,1990,2,1,0,1.0,0.0,,,,
Russian Federation,1990,2,2,0,1.0,0.0,,,,
SCAR,1990,1,1,0,1.0,0.0,,,,
South Africa,1990,4,3,0,1.0,0.0,,,,
Spain,1990,4,4,0,1.0,0.0,,,,
Sweden,1990,2,2,0,1.0,0.0,,,,
United Kingdom,1990,10,8,0,1.0,0.0,,,,
United States,1990,10,9,1,0.8888888888888888,0.05555555555555555,0.5,0.5683552360756214,0.4375,-0.06835523607562144
Uruguay,1990,2,2,0,1.0,0.0,,,,
Argentina,1991,5,6,2,0.6666666666666666,0.15075757575757576,0.45227272727272727,0.6306295639536258,0.5048076923076923,-0.17835683668089852
Australia,1991,8,10,2,0.8,0.10082758620689655,0.5041379310344828,0.6005652439778915,0.49327412888835304,-0.09642731294340867
Belgium,1991,2,3,1,0.6666666666666666,0.1794871794871795,0.5384615384615384,0.7193187726067036,0.48275862068965514,-0.1808572341451652
Brazil,1991,6,7,1,0.8571428571428571,0.08791208791208792,0.6153846153846154,0.6131845126644823,0.3846153846153846,0.002200102720133157
Chile,1991,7,9,2,0.7777777777777778,0.11794871794871795,0.5307692307692308,0.6039865283347928,0.4923076923076923,-0.07321729756556206
China,1991,2,4,2,0.5,0.30324543610547666,0.6064908722109533,0.7302686908212956,0.5735294117647058,-0.12377781861034232
Ecuador,1991,1,2,2,0.0,0.6087533156498673,0.6087533156498673,0.7505006631299734,0.6081233421750663,-0.1417473474801061
Finland,1991,2,5,3,0.4,0.3673474801061008,0.6122458001768346,0.7222617889773062,0.6215384615384616,-0.11001598880047159
France,1991,7,9,2,0.7777777777777778,0.11969348659003831,0.5386206896551724,0.5930191052355352,0.4784903846153846,-0.05439841558036285
Germany,1991,5,7,3,0.5714285714285714,0.2479961215255333,0.5786576168929111,0.6298099853392636,0.5390269689031298,-0.051152368446352514
Greece,1991,1,2,1,0.5,0.22413793103448276,0.4482758620689655,0.7473673740053051,0.5,-0.29909151193633954
India,1991,1,2,1,0.5,0.22413793103448276,0.4482758620689655,0.750311671087533,0.5365384615384615,-0.3020358090185675
Italy,1991,1,5,5,0.0,0.7127320954907161,0.7127320954907161,0.7465928381962865,0.6384615384615384,-0.03386074270557038
Korea (ROK),1991,1,2,1,0.5,0.22413793103448276,0.4482758620689655,0.7362002652519893,0.5,-0.2879244031830238
Netherlands,1991,1,4,3,0.25,0.3812997347480106,0.5083996463306808,0.7589257294429709,0.6282051282051282,-0.2505260831122901
New Zealand,1991,5,6,1,0.8333333333333334,0.09333333333333334,0.56,0.6240459116525799,0.48,-0.06404591165257989
Norway,1991,4,6,2,0.6666666666666666,0.18582375478927204,0.5574712643678161,0.6656306579952112,0.5451818181818181,-0.10815939362739502
Peru,1991,2,3,2,0.3333333333333333,0.39184952978056425,0.5877742946708464,0.7131095852423438,0.5316618037135279,-0.1253352905714974
Poland,1991,1,2,1,0.5,0.22413793103448276,0.4482758620689655,0.7705702917771885,0.5384615384615384,-0.322294429708223
Russian Federation,1991,2,5,3,0.4,0.3912885662431942,0.6521476104053237,0.6942303224200682,0.5807878787878789,-0.04208271201474456
SCAR,1991,1,2,1,0.5,0.22499999999999998,0.44999999999999996,0.7620153444256893,0.6,-0.31201534442568934
South Africa,1991,3,4,1,0.75,0.11206896551724138,0.4482758620689655,0.6654348188153969,0.48,-0.21715895674643138
Spain,1991,4,5,2,0.6,0.2396551724137931,0.5991379310344828,0.6730672417930278,0.5201927361853833,-0.07392931075854503
Sweden,1991,2,5,3,0.4,0.3576551724137931,0.5960919540229884,0.6818460654288241,0.5655897435897436,-0.08575411140583566
United Kingdom,1991,8,10,2,0.8,0.11244019138755981,0.562200956937799,0.5942083717608412,0.4999375,-0.032007414823042146
United States,1991,9,12,3,0.75,0.14818713450292398,0.5927485380116959,0.5992356504351727,0.49770537958773253,-0.006487112423476771
Uruguay,1991,2,4,2,0.5,0.3342105263157895,0.668421052631579,0.6978378377520846,0.5657894736842105,-0.029416785120505606
ASOC,1992,5,7,3,0.5714285714285714,0.28219780219780216,0.6584615384615384,0.5980690255175296,0.4942068965517242,0.060392512944008825
Argentina,1992,6,5,4,0.2,0.4359030413023154,0.5448788016278943,0.6413547738332448,0.556523615381007,-0.09647597220535054
Australia,1992,10,7,2,0.7142857142857143,0.16575091575091574,0.5801282051282051,0.5969391213633614,0.4999375,-0.016810916235156292
Austria,1992,1,1,0,1.0,0.0,,,,
Belgium,1992,3,3,1,0.6666666666666666,0.14942528735632185,0.4482758620689655,0.699715155534121,0.4545454545454546,-0.2514392934651555
Brazil,1992,7,3,1,0.6666666666666666,0.14942528735632185,0.4482758620689655,0.6026994379352898,0.3846153846153846,-0.15442357586632427
Bulgaria,1992,2,2,0,1.0,0.0,,,,
CCAMLR,1992,1,2,1,0.5,0.4,0.8,0.7684328068483239,0.6,0.03156719315167611
COMNAP,1992,1,3,2,0.3333333333333333,0.43221690590111644,0.6483253588516746,0.7143752862986983,0.610944976076555,-0.06604992744702365
Chile,1992,9,10,5,0.5,0.2710526315789473,0.5421052631578946,0.5836193991957831,0.5204394399460189,-0.04151413603788845
China,1992,4,4,1,0.75,0.14423076923076922,0.5769230769230769,0.6732708280296623,0.48275862068965514,-0.09634775110658544
Denmark,1992,1,1,0,1.0,0.0,,,,
Ecuador,1992,2,2,0,1.0,0.0,,,,
Finland,1992,5,6,2,0.6666666666666666,0.15575757575757576,0.4672727272727273,0.690522524171231,0.532099358974359,-0.22324979689850366
France,1992,9,8,0,1.0,0.0,,,,
Germany,1992,7,8,3,0.625,0.2543016194331984,0.6781376518218624,0.6334945866989611,0.5489277389277389,0.04464306512290128
Greece,1992,2,1,0,1.0,0.0,,,,
IHO,1992,1,2,1,0.5,0.22499999999999998,0.44999999999999996,0.8503877134973139,0.625,-0.40038771349731395
IUCN,1992,1,2,1,0.5,0.3846153846153846,0.7692307692307692,0.7323497046541764,0.5384615384615384,0.03688106457659279
India,1992,2,1,0,1.0,0.0,,,,
Italy,1992,5,4,1,0.75,0.11206896551724138,0.4482758620689655,0.60125059724758,0.4482758620689655,-0.15297473517861448
Japan,1992,5,5,0,1.0,0.0,,,,
Korea (DPRK),1992,1,2,1,0.5,0.24137931034482757,0.48275862068965514,0.7724137931034483,0.5172413793103448,-0.2896551724137931
Korea (ROK),1992,2,1,0,1.0,0.0,,,,
Netherlands,1992,4,6,2,0.6666666666666666,0.19564102564102562,0.5869230769230769,0.6839096153846154,0.5676233421750664,-0.09698653846153849
New Zealand,1992,6,5,1,0.8,0.10344827586206895,0.5172413793103448,0.6234161307252585,0.48,-0.10617475141491373
Norway,1992,6,3,1,0.6666666666666666,0.2564102564102564,0.7692307692307692,0.6222820358936284,0.46153846153846156,0.14694873333714076
Peru,1992,3,3,0,1.0,0.0,,,,
Poland,1992,2,1,0,1.0,0.0,,,,
Russian Federation,1992,5,5,1,0.8,0.11724137931034484,0.5862068965517242,0.6668075743595574,0.47058823529411764,-0.0806006778078332
SCAR,1992,2,5,3,0.4,0.43878787878787884,0.7313131313131315,0.7739988917213054,0.6939090909090909,-0.042685760408173956
South Africa,1992,4,3,0,1.0,0.0,,,,
Spain,1992,5,6,1,0.8333333333333334,0.1282051282051282,0.7692307692307692,0.6325848032714412,0.46153846153846156,0.136645965959328
Sweden,1992,5,4,0,1.0,0.0,,,,
Switzerland,1992,1,1,0,1.0,0.0,,,,
United Kingdom,1992,10,9,2,0.7777777777777778,0.10921717171717171,0.4914772727272727,0.5803702923324408,0.4586490384615384,-0.08889301960516804
United States,1992,12,10,1,0.9,0.05,0.5,0.5994934208428844,0.45423197492163014,-0.09949342084288437
Uruguay,1992,4,5,2,0.6,0.2159709618874773,0.5399274047186933,0.6391416529984375,0.5157342657342657,-0.09921424827974423
WMO,1992,2,4,2,0.5,0.34090909090909094,0.6818181818181819,0.6929703831496429,0.5354279918864098,-0.011152201331460998
WTO,1992,1,1,0,1.0,0.0,,,,
ASOC,1993,7,7,0,1.0,0.0,,,,
Argentina,1993,5,5,0,1.0,0.0,,,,
Australia,1993,7,7,0,1.0,0.0,,,,
Austria,1993,1,1,0,1.0,0.0,,,,
Belgium,1993,3,3,0,1.0,0.0,,,,
Brazil,1993,3,3,0,1.0,0.0,,,,
Bulgaria,1993,2,2,0,1.0,0.0,,,,
CCAMLR,1993,2,2,0,1.0,0.0,,,,
COMNAP,1993,3,3,0,1.0,0.0,,,,
Chile,1993,10,10,0,1.0,0.0,,,,
China,1993,4,4,0,1.0,0.0,,,,
Denmark,1993,1,1,0,1.0,0.0,,,,
Ecuador,1993,2,2,0,1.0,0.0,,,,
Finland,1993,6,6,0,1.0,0.0,,,,
France,1993,8,8,0,1.0,0.0,,,,
Germany,1993,8,8,0,1.0,0.0,,,,
Greece,1993,1,1,0,1.0,0.0,,,,
IAATO,1993,2,2,0,1.0,0.0,,,,
IHO,1993,2,2,0,1.0,0.0,,,,
IOC,1993,1,1,0,1.0,0.0,,,,
IUCN,1993,2,2,0,1.0,0.0,,,,
India,1993,1,1,0,1.0,0.0,,,,
Italy,1993,4,4,0,1.0,0.0,,,,
Japan,1993,5,5,0,1.0,0.0,,,,
Korea (DPRK),1993,2,2,0,1.0,0.0,,,,
Korea (ROK),1993,1,1,0,1.0,0.0,,,,
Netherlands,1993,6,6,0,1.0,0.0,,,,
New Zealand,1993,5,5,0,1.0,0.0,,,,
Norway,1993,3,3,0,1.0,0.0,,,,
Peru,1993,3,3,0,1.0,0.0,,,,
Poland,1993,1,1,0,1.0,0.0,,,,
Russian Federation,1993,5,5,0,1.0,0.0,,,,
SCAR,1993,5,5,0,1.0,0.0,,,,
South Africa,1993,3,3,0,1.0,0.0,,,,
Spain,1993,6,6,0,1.0,0.0,,,,
Sweden,1993,4,4,0,1.0,0.0,,,,
Switzerland,1993,1,1,0,1.0,0.0,,,,
United Kingdom,1993,9,9,0,1.0,0.0,,,,
United States,1993,10,10,0,1.0,0.0,,,,
Uruguay,1993,5,5,0,1.0,0.0,,,,
WMO,1993,4,4,0,1.0,0.0,,,,
WTO,1993,1,1,0,1.0,0.0,,,,
ASOC,1994,7,7,2,0.7142857142857143,0.1557142857142857,0.5449999999999999,0.5870662017115744,0.475,-0.04206620171157449
Argentina,1994,5,9,4,0.5555555555555556,0.24649572649572646,0.5546153846153845,0.639775852834201,0.5545553713527851,-0.08516046821881651
Australia,1994,7,10,4,0.6,0.24935198135198133,0.6233799533799533,0.626339553407697,0.5549010948216937,-0.0029596000277436474
Austria,1994,1,1,0,1.0,0.0,,,,
Belgium,1994,3,6,3,0.5,0.26939393939393935,0.5387878787878787,0.7209392974841251,0.5923840527288803,-0.1821514186962464
Brazil,1994,3,2,0,1.0,0.0,,,,
Bulgaria,1994,2,2,0,1.0,0.0,,,,
CCAMLR,1994,2,2,0,1.0,0.0,,,,
COMNAP,1994,3,5,2,0.6,0.24454545454545454,0.6113636363636363,0.6802069117059588,0.5592080721003134,-0.06884327534232249
Chile,1994,10,10,2,0.8,0.0993006993006993,0.4965034965034965,0.5681722263946508,0.45872916666666663,-0.0716687298911543
China,1994,4,4,0,1.0,0.0,,,,
Denmark,1994,1,1,0,1.0,0.0,,,,
Ecuador,1994,2,1,0,1.0,0.0,,,,
Finland,1994,6,6,0,1.0,0.0,,,,
France,1994,8,6,4,0.3333333333333333,0.34154780564263326,0.5123217084639499,0.5972125401788081,0.5135463826101303,-0.08489083171485823
Germany,1994,8,7,2,0.7142857142857143,0.15934065934065936,0.5576923076923077,0.6057806477222646,0.5024358974358974,-0.04808834002995688
Greece,1994,1,1,0,1.0,0.0,,,,
IAATO,1994,2,4,2,0.5,0.375,0.75,0.6788557472384206,0.5673076923076923,0.07114425276157943
IHO,1994,2,2,0,1.0,0.0,,,,
IOC,1994,1,2,1,0.5,0.22499999999999998,0.44999999999999996,0.8638498942994126,0.7142857142857143,-0.41384989429941266
IUCN,1994,2,4,2,0.5,0.4065934065934066,0.8131868131868132,0.6948043847713086,0.537860576923077,0.11838242841550461
India,1994,1,1,0,1.0,0.0,,,,
Italy,1994,4,5,2,0.6,0.20909090909090908,0.5227272727272727,0.6377285687014136,0.5282453580901857,-0.11500129597414088
Japan,1994,5,6,2,0.6666666666666666,0.17115384615384613,0.5134615384615384,0.6443627341049755,0.53,-0.13090119564343705
Korea (DPRK),1994,2,2,0,1.0,0.0,,,,
Korea (ROK),1994,1,2,1,0.5,0.3103448275862069,0.6206896551724138,0.7543103448275863,0.48275862068965514,-0.1336206896551725
Netherlands,1994,6,6,0,1.0,0.0,,,,
New Zealand,1994,5,5,1,0.8,0.096,0.48,0.6547138737192489,0.47058823529411764,-0.17471387371924896
Norway,1994,3,3,0,1.0,0.0,,,,
Peru,1994,3,3,1,0.6666666666666666,0.16,0.48,0.6850283699059561,0.44999999999999996,-0.20502836990595608
Poland,1994,1,1,0,1.0,0.0,,,,
Russian Federation,1994,5,9,4,0.5555555555555556,0.2845711500974659,0.6402850877192983,0.6655448258931205,0.5511523175100761,-0.02525973817382221
SCAR,1994,5,7,3,0.5714285714285714,0.20375457875457875,0.47542735042735046,0.6280962091069849,0.5209558281756559,-0.15266885867963448
South Africa,1994,3,3,2,0.3333333333333333,0.43999999999999995,0.6599999999999999,0.6658189037551361,0.5572528735632184,-0.005818903755136162
Spain,1994,6,4,1,0.75,0.175,0.7,0.5998508702251096,0.4482758620689655,0.10014912977489032
Sweden,1994,4,4,0,1.0,0.0,,,,
Switzerland,1994,1,1,0,1.0,0.0,,,,
United Kingdom,1994,9,8,1,0.875,0.0703125,0.5625,0.5898073776646826,0.375,-0.02730737766468261
United States,1994,10,8,1,0.875,0.0625,0.5,0.6097386218430869,0.4545454545454546,-0.10973862184308691
Uruguay,1994,5,5,1,0.8,0.0896551724137931,0.4482758620689655,0.6542384319001165,0.44999999999999996,-0.20596256983115102
WMO,1994,4,4,0,1.0,0.0,,,,
WTO,1994,1,1,0,1.0,0.0,,,,
ASOC,1995,7,9,2,0.7777777777777778,0.12638888888888888,0.56875,0.5936845589164048,0.4706923076923077,-0.024934558916404836
Argentina,1995,9,7,0,1.0,0.0,,,,
Australia,1995,10,11,1,0.9090909090909091,0.05113636363636364,0.5625,0.5770837761729095,0.4482758620689655,-0.014583776172909513
Austria,1995,1,1,0,1.0,0.0,,,,
Belgium,1995,6,5,0,1.0,0.0,,,,
Brazil,1995,2,3,1,0.6666666666666666,0.16091954022988506,0.48275862068965514,0.7104827586206898,0.44999999999999996,-0.22772413793103463
Bulgaria,1995,2,2,0,1.0,0.0,,,,
CCAMLR,1995,2,3,1,0.6666666666666666,0.15,0.44999999999999996,0.6819271127617088,0.44416666666666677,-0.23192711276170885
COMNAP,1995,5,6,1,0.8333333333333334,0.10606060606060606,0.6363636363636364,0.6550201545580856,0.48275862068965514,-0.018656518194449245
Chile,1995,10,10,0,1.0,0.0,,,,
China,1995,4,4,0,1.0,0.0,,,,
Denmark,1995,1,1,0,1.0,0.0,,,,
Ecuador,1995,1,3,2,0.3333333333333333,0.47954022988505746,0.7193103448275862,0.765114323607427,0.625,-0.04580397877984088
Finland,1995,6,6,0,1.0,0.0,,,,
France,1995,6,6,1,0.8333333333333334,0.09848484848484847,0.5909090909090908,0.593468598499202,0.4545454545454546,-0.002559507590111143
Germany,1995,7,6,0,1.0,0.0,,,,
Greece,1995,1,1,0,1.0,0.0,,,,
IAATO,1995,4,4,0,1.0,0.0,,,,
IHO,1995,2,2,0,1.0,0.0,,,,
IOC,1995,2,2,0,1.0,0.0,,,,
IUCN,1995,4,7,3,0.5714285714285714,0.2713186813186813,0.633076923076923,0.6801099394988367,0.5743196386946386,-0.04703301642191371
India,1995,1,1,0,1.0,0.0,,,,
Italy,1995,5,6,1,0.8333333333333334,0.11403508771929825,0.6842105263157895,0.6662208071473738,0.4545454545454546,0.01798971916841574
Japan,1995,6,6,0,1.0,0.0,,,,
Korea (DPRK),1995,2,2,0,1.0,0.0,,,,
Korea (ROK),1995,2,5,3,0.4,0.3121597096188748,0.5202661826981246,0.6778963179893307,0.583393829401089,-0.15763013529120606
Netherlands,1995,6,7,1,0.8571428571428571,0.08571428571428572,0.6,0.680447504810943,0.5,-0.08044750481094298
New Zealand,1995,5,6,1,0.8333333333333334,0.09375,0.5625,0.6592332333319149,0.4545454545454546,-0.09673323333191486
Norway,1995,3,3,0,1.0,0.0,,,,
Peru,1995,3,5,2,0.6,0.21324137931034484,0.5331034482758621,0.6791405172413792,0.5357241379310345,-0.14603706896551716
Poland,1995,1,1,0,1.0,0.0,,,,
Russian Federation,1995,9,8,0,1.0,0.0,,,,
SCAR,1995,7,7,2,0.7142857142857143,0.18160786581839214,0.6356275303643725,0.640426766170913,0.5224282296650717,-0.004799235806540514
South Africa,1995,3,3,1,0.6666666666666666,0.2156862745098039,0.6470588235294117,0.6838581043702748,0.44999999999999996,-0.03679928084086315
Spain,1995,4,4,0,1.0,0.0,,,,
Sweden,1995,4,4,0,1.0,0.0,,,,
Switzerland,1995,1,1,0,1.0,0.0,,,,
UNEP,1995,1,3,2,0.3333333333333333,0.40641025641025635,0.6096153846153846,0.7683882445141066,0.6499999999999999,-0.15877285989872203
United Kingdom,1995,8,8,0,1.0,0.0,,,,
United States,1995,8,9,1,0.8888888888888888,0.06565656565656565,0.5909090909090908,0.6028602335655875,0.4482758620689655,-0.01195114265649666
Uruguay,1995,5,4,0,1.0,0.0,,,,
WMO,1995,4,5,1,0.8,0.09,0.44999999999999996,0.6760860444829003,0.47058823529411764,-0.22608604448290037
WTO,1995,1,1,0,1.0,0.0,,,,
ASOC,1996,9,7,1,0.8571428571428571,0.08791208791208792,0.6153846153846154,0.5889793637481517,0.4375,0.026405251636463678
Argentina,1996,7,7,2,0.7142857142857143,0.1663157894736842,0.5821052631578947,0.6015543652821503,0.49140340909090907,-0.019449102124255657
Australia,1996,11,14,5,0.6428571428571429,0.18297143127808152,0.5123200075786283,0.5713867879191791,0.5104885057471265,-0.059066780340550795
Belgium,1996,5,6,1,0.8333333333333334,0.12222222222222223,0.7333333333333334,0.6847871797235895,0.5,0.0485461536097439
Brazil,1996,3,8,6,0.25,0.4293181818181818,0.5724242424242424,0.6916861546499478,0.6093795715778474,-0.11926191222570537
Bulgaria,1996,2,2,0,1.0,0.0,,,,
CCAMLR,1996,3,4,1,0.75,0.1875,0.75,0.6927506564191,0.5777777777777778,0.05724934358089995
COMNAP,1996,6,5,0,1.0,0.0,,,,
Canada,1996,1,2,1,0.5,0.2586206896551724,0.5172413793103448,0.6867649867374004,0.499,-0.16952360742705563
Chile,1996,10,11,4,0.6363636363636364,0.17244275332510625,0.4742175716440422,0.5949006570805223,0.4929212957527953,-0.1206830854364801
China,1996,4,3,0,1.0,0.0,,,,
Denmark,1996,1,1,0,1.0,0.0,,,,
Ecuador,1996,3,2,0,1.0,0.0,,,,
Finland,1996,6,4,0,1.0,0.0,,,,
France,1996,6,6,1,0.8333333333333334,0.09195402298850575,0.5517241379310345,0.5930283127791749,0.4482758620689655,-0.04130417484814042
Germany,1996,6,5,2,0.6,0.2576551724137931,0.6441379310344828,0.6175276641926363,0.4996684350132626,0.02661026684184653
Greece,1996,1,1,0,1.0,0.0,,,,
IAATO,1996,4,5,1,0.8,0.12727272727272726,0.6363636363636364,0.6547300296630525,0.44999999999999996,-0.01836639329941614
IHO,1996,2,2,0,1.0,0.0,,,,
IOC,1996,2,3,1,0.6666666666666666,0.2528735632183908,0.7586206896551724,0.7681305424460596,0.6,-0.00950985279088723
IUCN,1996,7,8,2,0.75,0.1196875,0.47875,0.6040651913460102,0.4723076923076923,-0.1253151913460102
India,1996,1,1,0,1.0,0.0,,,,
Italy,1996,6,7,4,0.42857142857142855,0.32134444502865556,0.5623527788001472,0.6228449637614618,0.5454805614077393,-0.06049218496131459
Japan,1996,6,6,3,0.5,0.29137931034482756,0.5827586206896551,0.6393133597245666,0.5599393939393938,-0.05655473903491148
Korea (DPRK),1996,2,1,0,1.0,0.0,,,,
Korea (ROK),1996,5,6,1,0.8333333333333334,0.11666666666666665,0.7,0.6523491053313435,0.5,0.04765089466865646
Netherlands,1996,7,8,3,0.625,0.23083333333333333,0.6155555555555555,0.6786762987378858,0.5882634663060626,-0.0631207431823303
New Zealand,1996,6,8,4,0.5,0.30838859416445624,0.6167771883289125,0.6193475007771978,0.5256930913913672,-0.002570312448285317
Norway,1996,3,3,1,0.6666666666666666,0.15384615384615385,0.46153846153846156,0.62303535397603,0.4482758620689655,-0.16149689243756848
Peru,1996,5,7,3,0.5714285714285714,0.24595238095238095,0.5738888888888889,0.6618332375478927,0.5468787878787877,-0.0879443486590038
Poland,1996,1,1,0,1.0,0.0,,,,
Russian Federation,1996,8,6,0,1.0,0.0,,,,
SCAR,1996,7,7,1,0.8571428571428571,0.06428571428571428,0.44999999999999996,0.6146295831588254,0.4609615384615385,-0.16462958315882548
South Africa,1996,3,5,2,0.6,0.253448275862069,0.6336206896551724,0.6942327632711226,0.5744252873563218,-0.060612073615950224
Spain,1996,4,2,0,1.0,0.0,,,,
Sweden,1996,4,3,0,1.0,0.0,,,,
Switzerland,1996,1,1,0,1.0,0.0,,,,
UNEP,1996,3,3,0,1.0,0.0,,,,
United Kingdom,1996,8,10,3,0.7,0.18796052631578947,0.6265350877192982,0.606225421116324,0.5124305555555556,0.020309666602974175
United States,1996,9,10,3,0.7,0.14057758620689656,0.46859195402298853,0.604123077745673,0.5189078282828283,-0.13553112372268444
Uruguay,1996,4,6,3,0.5,0.3078431372549019,0.6156862745098038,0.6576571357986165,0.5614920424403184,-0.041970861288812666
WMO,1996,5,5,1,0.8,0.10833333333333335,0.5416666666666667,0.6795477699447272,0.47058823529411764,-0.13788110327806047
ASOC,1997,7,7,1,0.8571428571428571,0.09243697478991596,0.6470588235294117,0.6339725006146659,0.48,0.013086322914745763
Argentina,1997,7,9,5,0.4444444444444444,0.3266866028708134,0.5880358851674641,0.6132341385264143,0.5361598316810764,-0.025198253358950207
Australia,1997,14,14,1,0.9285714285714286,0.04017857142857143,0.5625,0.5226860664380695,0.375,0.039813933561930526
Belgium,1997,6,6,1,0.8333333333333334,0.08333333333333333,0.5,0.6671192002132418,0.499,-0.16711920021324178
Brazil,1997,8,10,2,0.8,0.11818181818181817,0.5909090909090908,0.6075969809699926,0.4876771255060729,-0.016687890060901767
Bulgaria,1997,2,4,2,0.5,0.25,0.5,0.7160028213166143,0.544474921630094,-0.2160028213166143
CCAMLR,1997,4,3,0,1.0,0.0,,,,
COMNAP,1997,5,6,1,0.8333333333333334,0.13333333333333333,0.8,0.6869980156816363,0.4991379310344828,0.11300198431836372
Canada,1997,2,2,0,1.0,0.0,,,,
Chile,1997,11,11,1,0.9090909090909091,0.057416267942583726,0.631578947368421,0.6445829731067481,0.4545454545454546,-0.01300402573832704
China,1997,3,3,2,0.3333333333333333,0.44252873563218387,0.6637931034482758,0.7263200707338637,0.5857758620689655,-0.06252696728558793
Denmark,1997,1,1,0,1.0,0.0,,,,
Ecuador,1997,2,3,1,0.6666666666666666,0.21839080459770113,0.6551724137931034,0.693206896551724,0.48,-0.038034482758620536
Finland,1997,4,3,1,0.6666666666666666,0.16,0.48,0.6807161249518782,0.48,-0.20071612495187818
France,1997,6,7,2,0.7142857142857143,0.14588859416445624,0.5106100795755968,0.5842460426068184,0.47310416666666666,-0.07363596303122166
Germany,1997,5,5,1,0.8,0.10400000000000001,0.52,0.6415461063446358,0.47850000000000004,-0.12154610634463581
Greece,1997,1,1,0,1.0,0.0,,,,
IAATO,1997,5,8,3,0.625,0.19256221719457012,0.513499245852187,0.6415358754192559,0.5523678076309655,-0.12803662956706896
IHO,1997,2,2,0,1.0,0.0,,,,
IOC,1997,3,1,0,1.0,0.0,,,,
IUCN,1997,8,8,1,0.875,0.0546875,0.4375,0.6146417472993538,0.4348557692307693,-0.17714174729935384
India,1997,1,1,0,1.0,0.0,,,,
Italy,1997,7,8,3,0.625,0.20051828842663688,0.534715435804365,0.6283620355518709,0.5424077434966728,-0.09364659974750589
Japan,1997,6,7,1,0.8571428571428571,0.07142857142857142,0.5,0.6447471474885268,0.44999999999999996,-0.1447471474885268
Korea (ROK),1997,6,6,0,1.0,0.0,,,,
Netherlands,1997,8,5,0,1.0,0.0,,,,
New Zealand,1997,8,10,4,0.6,0.1935,0.48375,0.6042707787606241,0.515625,-0.12052077876062406
Norway,1997,3,5,3,0.4,0.3571687840290381,0.5952813067150635,0.6371635570771232,0.5445646786164028,-0.041882250362059725
Peru,1997,7,7,1,0.8571428571428571,0.07792207792207792,0.5454545454545454,0.6684183835940936,0.4697860962566845,-0.12296383813954814
Poland,1997,1,1,0,1.0,0.0,,,,
Russian Federation,1997,6,7,2,0.7142857142857143,0.14817733990147783,0.5186206896551724,0.63704252703588,0.5104650349650349,-0.11842183738070766
SCAR,1997,7,7,2,0.7142857142857143,0.12678571428571428,0.44375,0.6125906472497558,0.5060657051282051,-0.16884064724975578
Slovakia,1997,1,1,0,1.0,0.0,,,,
South Africa,1997,5,5,0,1.0,0.0,,,,
Spain,1997,2,1,0,1.0,0.0,,,,
Sweden,1997,3,3,0,1.0,0.0,,,,
Switzerland,1997,1,1,0,1.0,0.0,,,,
UNEP,1997,3,3,0,1.0,0.0,,,,
United Kingdom,1997,10,8,1,0.875,0.07692307692307693,0.6153846153846154,0.5843855125946792,0.44625000000000004,0.030999102789936228
United States,1997,10,7,0,1.0,0.0,,,,
Uruguay,1997,6,7,1,0.8571428571428571,0.07881773399014778,0.5517241379310345,0.6472915008219602,0.47058823529411764,-0.09556736289092571
WMO,1997,5,6,1,0.8333333333333334,0.07575757575757576,0.4545454545454546,0.6889129008922111,0.48,-0.23436744634675655
ASOC,1998,7,7,0,1.0,0.0,,,,
